,0,score,known
11773,STRN4,0.0365566560848061,0
11774,LIM2,0.0365434490297225,0
11775,NUP210,0.0364993475939622,0
11776,ZNF560,0.0364787297306279,0
11777,BRCA2,0.0364665346304465,0
11778,NUP133,0.0364429036388183,0
11779,HDLBP,0.0364380570962175,0
11780,MCM8,0.036437683975076,0
11781,GALNTL6,0.0364349662195764,0
11782,CNTNAP2,0.0364206469235647,0
11783,KIAA2026,0.0364016269694164,0
11784,KCNMB1,0.0363998400232872,0
11785,ZNF436,0.0363753923072172,0
11786,KIF2A,0.0363744330491713,0
11787,RBBP6,0.0363659670977139,0
11788,PDGFRL,0.0363323587261039,0
11789,INTS5,0.0363314554115621,0
11790,OGG1,0.0362955296235352,0
11791,CCDC101,0.03629082389729,0
11792,EIF2B3,0.0362808345985082,0
11794,PAF1,0.0362356342823277,0
11795,KCNJ4,0.0362152186640672,0
11796,TMC1,0.0361942595578477,0
11797,MROH9,0.0361826718205254,0
11798,DAZAP1,0.0361673927077951,0
11799,AFF1,0.0361632727849166,0
11800,SH3BP4,0.0361601720363473,0
11801,CENPF,0.0361258488842837,0
11802,ZFP37,0.0361231689302061,0
11803,RNF212B,0.0361227313831492,0
11804,NUP50,0.036120634946968,0
11805,ESCO1,0.0361187988564849,0
11806,NLGN4X,0.0361054578976729,0
11807,CCDC67,0.0361016546035908,0
11808,MTF1,0.036088107963946,0
11809,RND2,0.0360689865438715,0
11810,CCDC42B,0.0360624264154328,0
11811,DCTPP1,0.0360119522557774,0
11812,KIAA0368,0.0360080296829651,0
11813,OR56A4,0.03600277845556,0
11814,BEGAIN,0.0360013406361364,0
11815,WDR55,0.0359993567508213,0
11816,ENSG00000267881,0.035989864686243,0
11817,CTSE,0.0359659765267157,0
11818,ATXN10,0.0359653006170724,0
11819,SNPH,0.035953103422095,0
11820,FBXO36,0.0359504695613561,0
11821,SLC9A5,0.0359380915461229,0
11822,SPANXA2,0.0359359464936417,0
11823,ANKRD6,0.0359262930533592,0
11824,CEACAM19,0.0359250753961605,0
11825,ERICH3,0.0359034841238458,0
11826,CPSF3L,0.0358935451960629,0
11827,LRP2BP,0.0358477671093522,0
11828,ZGPAT,0.0358318298851976,0
11829,VPS72,0.0358317083146193,0
11830,TREML2,0.0358236153554355,0
11831,HJURP,0.0358012949409585,0
11832,HID1,0.0357975376206837,0
11833,RAD51B,0.0357787614506297,0
11834,BRMS1L,0.0357781218330478,0
11835,DYNC2LI1,0.0357493678496788,0
11836,STRIP2,0.0357242804435644,0
11837,ESF1,0.0357230989471657,0
11838,CSE1L,0.0357225931461491,0
11839,ZNF577,0.0356987560569072,0
11840,FAM178A,0.0356935143655004,0
11841,CMTM5,0.0356699315728345,0
11842,KCNAB1,0.0356614637075912,0
11843,SART3,0.0356518273120412,0
11844,ERMARD,0.0356361845393813,0
11845,IQCF2,0.0356329544825535,0
11846,C12orf10,0.035597353960506,0
11847,MROH2A,0.0355949072692674,0
11848,MFSD5,0.0355747423610613,0
11849,OTOP2,0.0355557982635511,0
11850,TAF1,0.035552649896963,0
11851,SPDYE5,0.0355488948132791,0
11852,PAK1IP1,0.0355249955874693,0
11853,KIF13B,0.0355181617168513,0
11854,YIPF4,0.035518098779707,0
11855,ZNF705G,0.0355013763841182,0
11856,MRPL24,0.0354913898658123,0
11857,CHAD,0.0354781176585685,0
11858,PDE9A,0.0354722741743473,0
11859,TSPAN5,0.0354720217753522,0
11860,ZNF45,0.0354717781037509,0
11861,ENSG00000257411,0.0354455905414077,0
11862,EFHC1,0.0354434188138937,0
11863,XPO7,0.0354403680833008,0
11864,MRPL13,0.0354242554350758,0
11865,MYO3B,0.0353959526439372,0
11866,BAZ2A,0.0353894555135875,0
11867,ZNF28,0.0353879201170461,0
11868,BAIAP2L1,0.0353673832768765,0
11869,CPEB4,0.0353671769856463,0
11870,CENPP,0.0353630542098424,0
11871,CDK5RAP1,0.0353593054402092,0
11872,GALNT9,0.0353514401902034,0
11873,GRID2IP,0.0353406985058639,0
11874,EME2,0.0353247064013995,0
11875,LCN6,0.0352984670120401,0
11876,CDKN3,0.0352882515114602,0
11877,KIAA0226L,0.0352834217045947,0
11878,MASTL,0.0352791244071473,0
11879,MUC5B,0.0352790309404998,0
11880,ZPR1,0.0352781603161199,0
11881,CLCN1,0.0352778693461482,0
11882,LCN10,0.035269969816821,0
11883,RNF40,0.0352624782803419,0
11884,MBD3L2,0.0352563871666262,0
11885,CDC45,0.0352449301389364,0
11886,KIF4B,0.0352211794790595,0
11887,KCNC1,0.0351491508416334,0
11888,PAN2,0.0351399873658782,0
11889,TMEM17,0.0351301033008991,0
11890,KIF26A,0.0351024255328627,0
11891,HLTF,0.0351010756017352,0
11892,RPSA,0.035081917311769,0
11893,DCX,0.0350664469976519,0
11894,ZNF557,0.0350288680476848,0
11895,MROH1,0.0350129682449737,0
11896,KIF23,0.0350127074933848,0
11897,ZNF567,0.0350074774093337,0
11898,SPAG5,0.034979506208065,0
11899,KCNH5,0.0349758637033149,0
11900,KIF13A,0.0349638778677169,0
11901,TLX2,0.034960518070413,0
11902,CACFD1,0.0349494884823666,0
11903,UPK3B,0.0349456189923175,0
11904,PABPC1L2B,0.0349343668486948,0
11905,MXD1,0.0349340319356333,0
11906,TTC27,0.0349153672504775,0
11907,KIF15,0.0349058695482396,0
11908,LIX1,0.0349044270201366,0
11909,SLMAP,0.0349035163428481,0
11910,SYNE4,0.0348694785421064,0
11911,RAB11FIP1,0.0348624341399359,0
11912,CCDC69,0.0348531744134569,0
11913,HTR3B,0.0348516205312999,0
11914,SEC11C,0.0348444337696054,0
11915,SMYD1,0.0348218045614414,0
11916,SLC28A2,0.0348189369804618,0
11917,HNRNPUL2,0.0348053649919467,0
11918,ZRANB3,0.0348005031196832,0
11919,FBXO9,0.0348002703043425,0
11920,AK8,0.0347917819266959,0
11921,UBL4A,0.0347854517572373,0
11922,SAFB2,0.0347793334029062,0
11923,INSL4,0.0347526443599443,0
11924,KCNK15,0.0347321717177636,0
11925,ERC2,0.0346697333448301,0
11926,AQP1,0.0346571942191771,0
11927,FAM206A,0.0346560673668114,0
11929,DOCK4,0.0346486783183794,0
11930,FBXO4,0.0346224547822066,0
11931,IQSEC2,0.0346218765260889,0
11932,CDT1,0.0346020631674002,0
11933,KCNMB3,0.0345794235295006,0
11934,CALHM1,0.0345550620397652,0
11935,KRT2,0.0345354528755876,0
11936,MKS1,0.03453095745659,0
11937,KCNC3,0.0345243935057577,0
11938,LRRC23,0.0345215133947345,0
11939,CD300LG,0.0345086968122652,0
11940,CPLX4,0.034508449162188,0
11941,CEACAM18,0.034473340672658,0
11942,RIMBP2,0.0344578165848533,0
11943,NDFIP2,0.0344303645381671,0
11944,OTOF,0.0344286798584173,0
11945,EFCAB3,0.0344251705259321,0
11946,FAM187B,0.0344158769429438,0
11947,AAMP,0.0344138020926364,0
11948,KIF18A,0.034408162399096,0
11949,GABRG1,0.0343916101644363,0
11950,GMPPA,0.0343830828632549,0
11951,DAD1,0.0343646479369937,0
11952,PLAGL1,0.0343509142328389,0
11953,MUS81,0.0343465908839319,0
11954,NUP98,0.0343200465543324,0
11955,WBSCR17,0.0343179884881349,0
11956,PPEF1,0.034313341528596,0
11957,ZNF660,0.034302970038537,0
11958,INTS4,0.034287112719692,0
11959,KRT10,0.0342654727948493,0
11960,REV1,0.0342593410477494,0
11961,GJA8,0.0342465534131292,0
11962,TLX1,0.0342376220005219,0
11963,CELF4,0.0342094635199233,0
11964,SPDL1,0.0342052960006378,0
11965,ARRDC3,0.0342052837509015,0
11966,CLNS1A,0.0342015729843864,0
11967,MYO15A,0.0341932963313391,0
11968,UBR1,0.0341801231928893,0
11969,PDE6C,0.0341742122527958,0
11970,PDE8A,0.0341400912564967,0
11971,POM121L2,0.0341394192563028,0
11972,ALMS1,0.0341360795335296,0
11973,EXOC6B,0.0341298306968274,0
11974,ZNF799,0.0341000727155183,0
11975,SPIRE1,0.0340893933067012,0
11976,TMEM222,0.0340826852056077,0
11977,IMPDH2,0.0340785387723746,0
11978,ENSG00000262660,0.0340383824162662,0
11979,KCNAB3,0.034033462616277,0
11980,CCDC113,0.0340312510601662,0
11981,EVI5,0.0340270609188786,0
11982,C2orf57,0.0339742394164833,0
11983,GRIPAP1,0.0339690838510927,0
11984,RFXAP,0.0339446702061706,0
11985,KCNQ5,0.033932474263645,0
11986,LRRC27,0.0338985790945722,0
11987,PTCHD2,0.0338918374755284,0
11988,KCNIP4,0.033876397056384,0
11989,TM4SF4,0.0338682242666259,0
11990,RILPL2,0.033858707401938,0
11991,HAUS1,0.0338567292854071,0
11992,SENP7,0.033848711123999,0
11993,FKBP10,0.0338362461809948,0
11994,C7orf49,0.0338091035611428,0
11995,MT1M,0.0337914108068771,0
11996,TPGS1,0.0337884809935412,0
11997,EPB41L5,0.0337844837244856,0
11998,ZC3H8,0.0337839030130361,0
11999,TP53RK,0.0337835348665678,0
12000,PIGB,0.0337186158754466,0
12001,CLUH,0.033713751892088,0
12002,SSU72,0.033705314357204,0
12003,HMCN1,0.0336984531070596,0
12004,CACNB4,0.0336871997456875,0
12005,LHFPL5,0.0336794283263057,0
12006,PCMTD1,0.0336647831772311,0
12007,SLC7A9,0.033663392810948,0
12008,ODF2,0.0336533087632155,0
12009,TCTN2,0.0336235385564449,0
12010,SARS2,0.0336206346877553,0
12011,SEC11A,0.0336113446440516,0
12012,MRPS12,0.0336061993039457,0
12013,KLC2,0.0335984030272325,0
12014,ZNF707,0.0335830687676837,0
12015,ADAM23,0.0335723212468386,0
12016,EIF4E3,0.0335672949937843,0
12017,NANOS3,0.0335294444838205,0
12018,ARHGEF9,0.0335245887079501,0
12019,UBIAD1,0.0335119122344629,0
12020,ZCCHC11,0.0334955312330099,0
12021,GABRG2,0.0334925611052314,0
12022,VPRBP,0.0334655450822189,0
12023,SEC62,0.0334648362036554,0
12024,SLC22A18,0.0334643393379374,0
12025,KRT33B,0.0334434505772415,0
12026,KIAA1324,0.0334389052794799,0
12027,PLEKHG6,0.0334310454471738,0
12028,SNX32,0.0334296956315563,0
12029,NPEPL1,0.0334149811468471,0
12030,EIF4E1B,0.0334127208225198,0
12031,KCNA4,0.0334107406992471,0
12032,C1orf167,0.0333962429359644,0
12033,PNKP,0.0333675494543954,0
12034,OSBPL7,0.0333652604602355,0
12035,KRT1,0.0333560026650049,0
12036,HEPACAM2,0.0333428429139542,0
12037,EIF5AL1,0.0333405769801922,0
12038,ZC2HC1A,0.0333326565720994,0
12039,MAX,0.0333287187758471,0
12040,FRAS1,0.0333230082802631,0
12041,CNN1,0.0333037097041529,0
12042,ANKRD12,0.0332882993456586,0
12043,CBWD7,0.0332877126591636,0
12044,TADA3,0.0332867748093276,0
12045,MRM1,0.0332842365681083,0
12046,XPO6,0.03326311758909,0
12047,WRN,0.0332622534529734,0
12048,CIB2,0.0332444344105426,0
12049,TMEM259,0.0332296436339032,0
12050,IQCB1,0.033220529067591,0
12051,STKLD1,0.0332136209909152,0
12052,HTR3C,0.0332068649617117,0
12053,MRFAP1,0.03320636518843,0
12054,TPST2,0.0331976451550413,0
12055,PROSC,0.0331265300234309,0
12056,CENPO,0.0331023451371241,0
12057,TTC12,0.0330945287585997,0
12058,HOOK3,0.0330792814161368,0
12059,SHD,0.0330728861997312,0
12060,VPS35,0.0330694037071874,0
12061,CLIC6,0.0330610804353641,0
12062,CCNT2,0.0330516484336881,0
12063,PIGX,0.0330086049730571,0
12064,SLC25A16,0.032993198442695,0
12065,MATR3,0.0329876553007713,0
12066,BPIFA1,0.0329866067982958,0
12067,DLGAP5,0.0329637194975087,0
12068,TMCO4,0.0329630727913923,0
12069,SURF6,0.0329627058451031,0
12070,KMT2A,0.0329366512091919,0
12071,TMA7,0.032906879621406,0
12072,DUS4L,0.0328809878916508,0
12073,DDX31,0.0328339256982128,0
12074,ERCC6L2,0.0328322654067844,0
12075,RAD52,0.0328320501617739,0
12076,SYT7,0.0328306631991035,0
12077,DPM2,0.0328219335876858,0
12078,ZNF738,0.0328169001070438,0
12079,SNTB2,0.032777947645975,0
12080,KRT7,0.0327742342270581,0
12081,CENPC,0.0327516264328978,0
12082,GPATCH2,0.0327464295219604,0
12083,CRYBB3,0.0327403808980672,0
12084,GPHN,0.0327089448987483,0
12085,MYO7B,0.0327074942199789,0
12086,GUCA1B,0.0326982162146117,0
12087,MTRNR2L3,0.0326907815613983,0
12088,LGI3,0.0326889066172224,0
12089,TNFAIP2,0.0326664030799313,0
12090,PRM2,0.0326634925245562,0
12091,DUSP12,0.0326488359502328,0
12092,ASCC2,0.0326365992521503,0
12093,ZNF451,0.0326358660503552,0
12094,NASP,0.0326264585241951,0
12095,CSTL1,0.0326160994217794,0
12096,RPL6,0.0326085823469988,0
12097,CPZ,0.0326008484653136,0
12098,BBS12,0.0325943128642297,0
12099,TCTE3,0.0325707855423412,0
12100,SLC16A9,0.0325706553171479,0
12101,TCEB3CL,0.0325535832861652,0
12102,ZACN,0.0325215078491638,0
12103,KRT74,0.0325098985103342,0
12104,NELFCD,0.0325064910852126,0
12105,NUF2,0.032502243221315,0
12106,KCNE4,0.0325009692915902,0
12107,HEXIM2,0.032490500720666,0
12108,ESPL1,0.03247978808265,0
12109,EEFSEC,0.0324691864069346,0
12110,EFTUD1,0.032456176334565,0
12111,RCC2,0.0324440719729726,0
12112,PUM2,0.0324417638763514,0
12113,DCLRE1A,0.0324396872150351,0
12114,KIF2C,0.0324153767388625,0
12115,MRPS14,0.0324133792208169,0
12116,RFX5,0.0324042177161115,0
12117,ARGLU1,0.0323992644946643,0
12118,TUBA3E,0.0323844391825036,0
12119,MORN4,0.0323764910387801,0
12120,USP43,0.0323749883361287,0
12121,CEACAM20,0.0323677854691047,0
12122,SCAF11,0.0323643176526329,0
12123,DDX19A,0.0323639455346258,0
12124,ARFRP1,0.0323515446532317,0
12125,POU2F3,0.0323419066284659,0
12126,HOMER3,0.0323412339412605,0
12127,CNTRL,0.0323401992340502,0
12128,KRT20,0.0323385214021214,0
12129,CDCA3,0.0323154070938602,0
12130,GALNT16,0.0323148247673047,0
12131,MBD2,0.0322999799825528,0
12132,EPC2,0.0322907788315574,0
12133,EXOC3L2,0.0322854695264438,0
12134,AHCTF1,0.0322683783439907,0
12135,TMIE,0.0322637319688045,0
12136,HOOK1,0.0322602325945845,0
12137,TCEAL6,0.0322575574312215,0
12138,ATXN2,0.0322561591170518,0
12139,CCSER1,0.0322527499837589,0
12140,TIPIN,0.0322453191080205,0
12141,ENSG00000258466,0.0322430331300268,0
12142,MRPL21,0.0322376307803697,0
12143,PCDH17,0.0322355042374329,0
12144,SZT2,0.0322251028051329,0
12145,BCCIP,0.0322210307240165,0
12146,TAF9B,0.0322183157418672,0
12147,ARL13A,0.0322094532873503,0
12148,MRPS5,0.0321900906685004,0
12149,VPS26A,0.0321830270674484,0
12150,ZNF37A,0.0321558712659258,0
12151,PLP2,0.0321555404907973,0
12152,SLC20A1,0.03215128208311,0
12153,ANO10,0.0321507570963252,0
12154,CLEC2A,0.0321457118064536,0
12155,ARF3,0.0321456286086103,0
12156,EIF1,0.0321397283487459,0
12157,SLC23A2,0.0321328080259987,0
12158,NXPH1,0.0321288022604786,0
12159,KRT77,0.0320584954338649,0
12160,URB1,0.0320486464019477,0
12161,KRT6B,0.0320266412150131,0
12162,AAAS,0.0320093170082547,0
12163,L3MBTL2,0.03200850445566,0
12164,HTATSF1,0.0319813400793009,0
12165,SLC5A12,0.0319512461231507,0
12166,EPB41L3,0.0319437779112621,0
12167,PUS10,0.0319407975821018,0
12168,ANKAR,0.0319229209139584,0
12169,RRN3,0.0319160163941625,0
12170,METTL21C,0.0319155814375138,0
12171,TANC1,0.031898954841494,0
12172,EIF6,0.0318867473546848,0
12173,CENPQ,0.0318825053626982,0
12174,C6orf48,0.0318616448460416,0
12175,CNOT4,0.0318605844884585,0
12176,ATRIP,0.0318580354865982,0
12177,PDE6H,0.0318575277716668,0
12178,SNAPC3,0.0318534992013716,0
12179,AUTS2,0.03184804656749,0
12180,TTC19,0.0318474300430459,0
12181,PMS1,0.0318211096148388,0
12182,THAP5,0.0318040040165613,0
12183,PCDH12,0.031803766291719,0
12184,RASSF10,0.0318033998318521,0
12185,RRM1,0.0317882818180654,0
12186,EXOSC4,0.0317798570249562,0
12187,SGOL1,0.031778321175212,0
12188,SNUPN,0.0317733158539813,0
12189,CNTD1,0.0317579244954491,0
12190,RAD9B,0.0317496736532211,0
12191,ZBED1,0.0317387047943643,0
12192,DTYMK,0.0317363482689768,0
12193,WDR37,0.0317291300076397,0
12194,PPM1F,0.0317272234394759,0
12195,CRYBA4,0.0317137622985689,0
12196,CHTF18,0.0317045314258537,0
12197,TRIP13,0.0316874430172623,0
12198,VASH1,0.0316831197802581,0
12199,CBLL1,0.0316748312005352,0
12200,CHORDC1,0.0316680410397001,0
12201,GEMIN8,0.0316648328693783,0
12202,MSI2,0.0316615072412111,0
12203,GRIN3A,0.0316448867551107,0
12204,AP3M1,0.0316428575638762,0
12205,RPA4,0.0316389234739568,0
12206,DDX24,0.0316140293393325,0
12207,MIS18BP1,0.0316118853166533,0
12208,SMC4,0.0316040536957556,0
12209,KCNN2,0.0315844687181806,0
12210,GEMIN7,0.0315832945786907,0
12211,BRCA1,0.0315536194903827,0
12212,AQP3,0.0315441883143258,0
12213,ARF4,0.0314946964383613,0
12214,MYCBP,0.0314853295444759,0
12215,ENTPD3,0.0314823286739146,0
12216,ZW10,0.0314529770868808,0
12217,NGRN,0.0314383254767839,0
12218,ZBED6,0.0314247941871628,0
12219,RAI2,0.0314236544476263,0
12220,PTBP1,0.0314215624223618,0
12221,C1GALT1C1,0.0313927384671609,0
12222,CEP152,0.0313923638493063,0
12223,PAIP2,0.0313884116788994,0
12224,FDXACB1,0.031373621247937,0
12225,MKKS,0.0313619501047761,0
12226,CENPI,0.0313584705491344,0
12227,SPATA25,0.0313559612103008,0
12228,DBF4,0.0313526475633134,0
12229,INTS3,0.03134067342457,0
12230,HOMER2,0.0313087306130594,0
12231,MAP1LC3B2,0.0313045200496732,0
12232,B3GNTL1,0.031300759986251,0
12233,TADA1,0.0312979035272535,0
12234,EPB41L4A,0.0312827331465652,0
12235,SUPT5H,0.0312765248940548,0
12236,LYAR,0.0312753001821912,0
12237,RDH14,0.031266669398088,0
12238,PHLDA2,0.0312656092879239,0
12239,SLC22A2,0.0312529245561373,0
12240,TNPO2,0.0312507805901974,0
12241,MPP2,0.0312453822648763,0
12242,GNL3,0.0312328376739671,0
12243,ATXN7L1,0.0312292450079855,0
12244,SNAPC1,0.0312258503482078,0
12245,NDEL1,0.0312255680137237,0
12246,NME3,0.0312153525180999,0
12247,SYT16,0.0311906204828703,0
12248,KRT75,0.0311899795574452,0
12249,NDC1,0.0311769176441824,0
12250,KCNH6,0.0311759495820844,0
12251,ZNF91,0.0311601305591432,0
12252,IFT46,0.0311511417015114,0
12253,AQP4,0.0311456778101929,0
12254,OLFM2,0.0311317896333248,0
12255,CHEK1,0.0311180132937309,0
12256,ABTB1,0.0311104984177171,0
12257,WDR5,0.0311055593184087,0
12258,WDR6,0.0311030020771473,0
12259,DKKL1,0.0310873130524947,0
12260,RGS12,0.0310839771300465,0
12261,PABPC1L,0.0310805424752783,0
12262,TCEAL7,0.0310764534890902,0
12263,CRBN,0.03107235828042,0
12264,CNGA2,0.0310685670977818,0
12265,MT1E,0.0310646762876698,0
12266,GEMIN6,0.0310628607755495,0
12267,TRRAP,0.0310583391331493,0
12268,KCTD2,0.0310485914205056,0
12269,AQP11,0.0310350667079197,0
12270,BACH1,0.0310337369486066,0
12271,TMEM187,0.0310301609828936,0
12272,RASD2,0.0310289370187265,0
12273,HMGB3,0.0310273580849815,0
12274,TSPAN4,0.0310228968405421,0
12275,MZT1,0.0310157668551419,0
12276,CTSO,0.0310137392152988,0
12277,TBCD,0.0310073731820126,0
12278,ASUN,0.0310068565232935,0
12279,PALB2,0.031000738758512,0
12280,ZMYM3,0.0309886212719447,0
12281,KRT37,0.030964485630431,0
12282,ASNA1,0.0309580342885394,0
12283,SLC25A25,0.0309450693786628,0
12284,ANGEL1,0.0309419803457393,0
12285,POLR2C,0.0309415313852096,0
12286,DDX5,0.0309414184573516,0
12287,TEX14,0.0309264157406555,0
12288,TUBA1A,0.0309194640563036,0
12289,FAN1,0.0309184298728161,0
12290,SPEF1,0.0309144764737595,0
12291,CCDC23,0.0309000363342073,0
12292,ZER1,0.0308701121100309,0
12293,PPM1B,0.0308558881559089,0
12294,TBCEL,0.030833497408948,0
12295,POLH,0.0308169480539042,0
12296,RSF1,0.0308065833607668,0
12297,KRT15,0.0308003543708898,0
12298,TCEB3B,0.0307674910423431,0
12299,FASTKD2,0.0307559917160252,0
12300,EPB41L2,0.0307431055631496,0
12301,MLF1,0.0307291197308747,0
12302,ING1,0.0307264958332618,0
12303,ADARB2,0.0307245698563981,0
12304,CALY,0.0307233409854998,0
12305,NHS,0.0307181353881699,0
12306,KCNA1,0.0307138532551815,0
12307,ANLN,0.0307122302467719,0
12308,RNF166,0.0307098536147024,0
12309,ASCL2,0.0307061797778425,0
12310,KCNN3,0.0307028460044123,0
12311,TTF1,0.03069800232025,0
12312,NUP107,0.0306971284865652,0
12313,TERF2,0.0306968885278247,0
12314,CMPK2,0.030684013510668,0
12315,CBWD2,0.0306566275937026,0
12316,TRPV3,0.0306546329333815,0
12317,KRT14,0.0306542168069964,0
12318,RNASEH2B,0.0306429151768465,0
12319,KRT71,0.0306329207608859,0
12320,KCNV2,0.030626946982537,0
12321,APLF,0.0306268555145679,0
12322,LIPI,0.0306146316261909,0
12323,CENPK,0.0306015343634898,0
12324,BANF2,0.0305975314972795,0
12325,SPCS2,0.0305617052260878,0
12326,RNF113A,0.0305601388598421,0
12327,POLR3A,0.0305553782229712,0
12328,SYT13,0.0305522254608645,0
12329,MSL3,0.0305335334155237,0
12330,CMTM2,0.0305283473110881,0
12331,MRPS16,0.0305212359847541,0
12332,NME5,0.0305168169855424,0
12333,TEKT1,0.0305110949440198,0
12334,ENSG00000269547,0.0305019954431647,0
12335,RBMS2,0.0304462190912118,0
12336,KRT12,0.0304324046936745,0
12337,RPL5,0.030429136284119,0
12338,PHF21A,0.0304282647065468,0
12339,RBM24,0.0304206936887754,0
12340,FREM2,0.0304169553952641,0
12341,ATXN7L3,0.030413680734493,0
12342,MTRNR2L8,0.0304010251839393,0
12343,PRC1,0.0303673519029076,0
12344,KCNU1,0.0303629744026988,0
12345,MCM6,0.0303559755749422,0
12346,KHNYN,0.0303553609708063,0
12347,CDCA5,0.030329648942118,0
12348,TUSC3,0.0303172340372971,0
12349,DCTD,0.0302986581169632,0
12350,PACS2,0.0302771290632253,0
12351,FAM122B,0.030249247861524,0
12352,SCAMP3,0.0302324783046167,0
12353,SPATA22,0.0302145400656589,0
12354,ZCCHC6,0.0302143595512891,0
12355,NUP93,0.0302047193905828,0
12356,RBM42,0.0302013670706608,0
12357,FRMPD4,0.0301824392274391,0
12358,KRT3,0.0301614624851872,0
12359,ABCC5,0.0301418182030887,0
12360,DDX26B,0.0301231581620913,0
12361,KIF4A,0.0301196580357449,0
12362,RECQL,0.0301167134819863,0
12363,LGI1,0.0300910331193789,0
12364,SMN2,0.0300746738093798,0
12365,KIF20A,0.0300745161421091,0
12366,TIGD3,0.0300718276278001,0
12367,ERH,0.0300500565097583,0
12368,ZNF440,0.0300369555837056,0
12369,TREML1,0.0299775636066086,0
12370,BTAF1,0.0299675654835822,0
12371,EIF2B4,0.0299539470839148,0
12372,PPP1R18,0.0299519071686791,0
12373,METTL12,0.0299184487829731,0
12374,PARP12,0.0299141530288998,0
12375,GEMIN2,0.0299057210166888,0
12376,SHISA9,0.0298952175603279,0
12377,SPCS1,0.0298946708044178,0
12378,KRT83,0.0298893013560127,0
12379,UBOX5,0.0298867225666614,0
12380,TAF7L,0.029882959712247,0
12381,BFSP2,0.0298659552573676,0
12382,SLX1B,0.0298620533944454,0
12383,NYAP2,0.029856706468802,0
12384,USP38,0.0298347575487304,0
12385,KRT86,0.0298174940479863,0
12386,CDK13,0.0298104290392232,0
12387,DCPS,0.0297882351360909,0
12388,DCAF7,0.0297809237710276,0
12389,NELFB,0.029768488171447,0
12390,ITLN2,0.0297570205294969,0
12391,RASSF6,0.0297542191056687,0
12392,ENSG00000248993,0.0297429978775596,0
12393,GALNT7,0.0297393075928126,0
12394,ZYG11B,0.0297200530032407,0
12395,TRAM1,0.029716097953894,0
12396,DNA2,0.0297051262366363,0
12397,TAF4B,0.0296972874831959,0
12398,VSNL1,0.0296920782912649,0
12399,CNKSR3,0.0296726783311716,0
12400,SRSF12,0.0296595580787881,0
12401,NUP160,0.0296532100506154,0
12402,HELQ,0.0296464644530585,0
12403,C7orf50,0.0296461393965643,0
12404,ZNF619,0.0296451304555817,0
12405,TAF11,0.0296389606834785,0
12406,RPA1,0.0296338831971825,0
12407,PREPL,0.0296072450785239,0
12408,GSG1L,0.029589436834887,0
12409,KCNA2,0.0295809180478497,0
12410,KRT25,0.0295720907249934,0
12411,MEF2BNB,0.0295676694389127,0
12412,XPO5,0.029563192779096,0
12413,SERPINA12,0.0295573970680464,0
12414,ANKRD32,0.0295553720659681,0
12415,CENPW,0.0295499983087309,0
12416,ZNF106,0.0295426315808203,0
12417,GALNT13,0.0295232010212011,0
12418,HTR3E,0.0295171523174383,0
12419,MMS22L,0.0294695815725089,0
12421,POLR2K,0.0294617124815979,0
12422,ELOF1,0.0294546804804509,0
12423,FUBP3,0.0294455910821984,0
12424,ERCC6,0.0294454099465764,0
12425,R3HCC1,0.0294423477393406,0
12426,STT3A,0.0294261302059438,0
12427,TUBGCP2,0.0294226406614154,0
12428,RASSF7,0.029393352927479,0
12429,TRMT2B,0.0293872367279666,0
12430,ADAP2,0.0293478805035153,0
12431,KRT79,0.0293453160291813,0
12432,RPL9,0.0293334035783516,0
12433,EIF2B2,0.0293261799222226,0
12434,ZNF622,0.0293058295920677,0
12435,RAD17,0.0293032706326477,0
12436,FAM86A,0.0292913628146372,0
12437,POM121,0.0292861962011749,0
12438,NEDD8-MDP1,0.0292637618124042,0
12439,GEM,0.0292576394603993,0
12440,FBXL6,0.0292524771549151,0
12441,NTMT1,0.029251836279056,0
12442,SNTG2,0.029231423995411,0
12443,GML,0.0292147265568144,0
12444,DDI2,0.0292106614029374,0
12445,POLR2B,0.0292014639013492,0
12446,FAM214B,0.0291859265531801,0
12447,POLR2L,0.0291827866905927,0
12448,CNOT11,0.0291825236297268,0
12449,PHIP,0.0291639091051025,0
12450,POLB,0.0291621715691059,0
12451,KRT84,0.0291112729711596,0
12452,HPCA,0.0291073432700664,0
12453,LOH12CR1,0.0291004412932868,0
12454,TPBG,0.0290866270288677,0
12455,RHBDF1,0.029077194880015,0
12456,KRT73,0.0290682196224896,0
12457,ENSG00000254692,0.0290654879566134,0
12458,CMTM1,0.0290571154858904,0
12459,DIS3L2,0.02904870704985,0
12460,ENSG00000173575,0.0290330036220214,0
12461,TUBB2A,0.0290144098980297,0
12462,BRINP2,0.0290083609464948,0
12463,RBMS1,0.028989647495879,0
12464,APITD1,0.0289885222493699,0
12465,EXOSC5,0.0289859397298318,0
12466,KPRP,0.0289745081012818,0
12467,BPIFB3,0.0289641897831273,0
12468,MTRNR2L12,0.0289571818520753,0
12469,NUP88,0.0288963324603716,0
12470,INO80B,0.0288810636594901,0
12471,AATF,0.0288711326550925,0
12472,KRT6C,0.0288710216796723,0
12473,RPL3,0.0288709741477065,0
12474,PCID2,0.0288497040570936,0
12475,GALNT10,0.0288452962881284,0
12476,BLM,0.0288396083413121,0
12477,AIMP1,0.0288383329801948,0
12478,NIF3L1,0.0287958362221898,0
12479,EIF2B1,0.028773715168307,0
12480,DIS3,0.0287543829477936,0
