,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
beta_oxidation_of_unsaturated_fatty_acids_n_9_peroxisomal,-0.9568506829999999,-7.715046170000002,-12.748766449999998,-1.8239474500000001,-1.2957296419999997,-12.54437213,-9.3280134,0.8904565800000002,-14.214874549999998,16.75124861,-4.862952064,-1.038615895,-2.6908400020000003,-3.89546818,1.9818971899999998,8.428147614,-1.9202975919999998,5.13416903,4.943639114999999,-10.872021839999999,-3.86551214,0.5508698300000001,-13.241407080000002,-11.50520178,1.7922441839999999,-8.19055502,-0.5435787753000002,-4.807230130000001,-3.358627588,3.033454143,1.2701970999999999,-0.5294022380000001,-4.43239872,-3.969584746,8.9995967742,-8.866228335999999,-3.836551906,-20.939918231,27.8396286,-12.042648360000001,5.3479994920000005,0.31167334,-6.098387485000001,10.03078378,-9.714498719,2.176105472,12.615498276,5.668849396,-14.432340004,-0.8748213210000002,1.891797265,5.784539228000001,-11.103818034,10.51622951,12.60869275,2.475544304,-7.882302120000001,2.88152468,6.859339852,-2.8856800784400005,2.557210956,2.1730935460000005,0.9175411520000001,11.588503630000002
bile_acid_biosynthesis,-35.215884896,4.903067398999999,-61.608746250900005,22.07360133,22.096278866999995,-17.509734180699997,-34.4747364103,-80.865532689,-55.485434822,48.78257549002999,28.315787777300002,6.6761738202,1.1152718845999996,-19.868423802,103.7193011808,33.504672975,1.3861120876799997,30.5643996773,75.76466041150002,-3.744933039999998,-33.483764613,-9.822597247482001,-42.61624942,-33.673150972,-20.685222193300003,-31.807047254300006,56.988843306999996,7.8429395512,1.250841719100001,24.510430255,56.058854246,0.026274662699999896,-78.11371154540001,-48.01964059,-50.650810967000005,-13.000013978,-16.939102429000002,-118.256176221,129.759633114,-40.07198067400001,-10.780519400400001,64.44863980980001,29.739534252000006,23.7849938674,-8.1345832902,25.783787486,32.114158504,124.59724040599998,-88.3588916744,13.453248542,77.54836742479999,42.762242264,-20.137708651999993,78.02110460529998,45.2887645447,22.119042048700006,-40.031372528999995,47.18473087460001,12.540595062900001,-52.16951556849999,-5.1048547051,7.501565734899999,65.534550761,78.016563636
bile_acid_recycling,-1.1402621,8.448535813,-12.370434710000001,-0.03383304600000003,3.351303924999999,6.515693383,-1.7754681490000004,-10.930334449000002,-1.6247196076,1.0313979060299998,14.098022774000002,2.0528273829999995,-1.10576009,-4.4589490409999994,16.014787825,5.070126194699999,-6.2309441350000005,0.6362298740000008,13.813389029,2.3951796390000006,-3.4581649740000002,-6.875947830000001,-13.728484248,-6.837740229,-2.3906270483,-6.951850540000001,7.3266882697,-2.97336197,0.2575449869999998,19.918980867,2.8858131700000005,-2.326895125,-7.566463868999999,-14.336138620000003,-6.26765984,1.7493817569999999,-3.9936104440000006,-10.295440469999999,15.29622777,4.870972715999999,0.3778945750000001,2.2816610100000005,2.4475588029999997,-3.1005798990000004,-0.0679359460000003,3.965075496,0.5513042199999997,12.283666719999998,-14.085734651,6.505885684,3.0967270584,6.443705020000001,-0.5927673019999999,14.55038792,-0.6225015710000003,7.876372320000001,-17.24348481,10.924775499,-0.13636483400000016,-4.100002636,2.94714316,-2.6029139,15.170625950000002,1.3251122460000007
biopterin_metabolism,-9.258486460000002,5.17946549,4.458635966,0.15586430649999983,0.8449932599999993,-1.8714827400000005,0.585812168,-7.106386490000001,-9.499609540000002,6.83333992,6.456603250000001,1.018429208,-6.9249145599999995,-11.072651810000002,22.413183850000003,-5.818140242999999,3.224376386,-4.258126395,9.31220494,8.2268277974,0.8115887200000003,3.940551817,-14.27404306,-6.950294360000001,-3.921747543,-11.67663478,5.223619535,6.179608894999999,4.029748631,-4.636852534999999,-3.10502726,-4.35150143,1.6701971090000003,-9.70063252,-21.8624339,2.3801289420000002,-1.0674081579999997,-6.6512300600000005,7.940578155,0.5474038589999999,-8.012749135000002,8.58654476,13.928155199999999,-4.810255922999999,16.83503747,-14.463259809999998,1.18046563,21.5151898,-2.600486876,-3.80368795,16.73105711,10.76672803,10.368905,6.635162650000001,-1.5623429599999998,-0.8476154649999997,-5.45991778,12.560521839999998,0.6278237289999997,-7.394527654999999,-10.918154769999997,11.30643207,5.788495838,2.9280948544
biotin_metabolism,-3.151119894,-4.1775862,-2.7781097299999997,-1.0530304433,0.767339317,-2.61574828,-0.490132812,-1.9042216400000003,-4.6096276,0.20080979000000004,-1.7418615300000002,-1.139102775,0.31386104,-1.33669278,2.53613734,-0.36916686899999995,-1.1178943060000002,-3.0389454000000002,-3.655084975,-1.27673215,-2.39078235,-3.364238,-2.04272551,-7.3451249999999995,-1.6382477,-7.51769968,1.79364028,-0.4790714397,0.5695198020000001,-3.52465387,-1.6691664089999998,0.30589665299999996,-3.23589719,-2.316317026,-1.9091652099999998,-1.50860875,-0.85923308,-5.13638406,6.891332759999999,-1.3830081,1.07579265,5.081828,0.7159989000000001,0.429536758,2.14559179,2.529485039,2.9012881100000003,4.9782913,-1.46759672,-0.16636543000000004,3.2383238380000003,1.39137326,0.11952682999999997,-0.55904988,-0.41474077,-0.122968832,-2.9120593599999998,2.06675147,0.464364534,-3.89378567,-1.9734892,0.40424767799999994,0.48720419000000004,4.8470404
blood_group_biosynthesis,3.384580167,-3.7618224426999998,1.492374178,10.7183317,1.316453877,16.37532204,7.3426772499999995,-4.0297746299999995,-2.089797725,-9.23009706,-21.29002507,-11.53302473,-10.737518027,-0.5276057757000002,26.241964260000003,11.01752945,4.643441244,-29.31473922,-11.339820419999999,-4.50318836,-7.03685675,15.77141894,-3.205671165,-4.825916830000001,20.011552299999998,16.481669009999997,24.6664833,-2.081808617,-15.10050899,15.679798480000002,0.377156955,-20.59567733,-1.350785013,-8.02461965,-30.41211246,16.2354633,-11.44490659,-11.36874021,12.21382147,-8.70209191,-12.656915810000001,11.770696126,11.804091363999998,0.4047588194999998,-3.204161902,-8.09826033,11.070646490000001,7.488997024,-6.75281859,-11.666956469999999,-4.22501888,12.16468661,17.45434475,14.526530039999999,8.66374004,-4.7190851469999995,5.9142551,8.389497200000001,18.694310960000003,17.79240687,10.476506146,3.972465832,13.015291009999999,-1.138607412
butanoate_metabolism,-8.37769454,-12.257686531000001,-7.189227498000001,-5.386058078,0.11577485799999954,-7.6338372387,-11.677358243,-16.094740416,-11.8345428082,11.86222879,2.1080291854,3.468919636,6.612784166000001,-6.506225307999999,6.3155882875,2.345097471,2.3310971659999993,-3.573327243,1.6688728199999998,-4.731654939999999,-10.2402995008,-7.350948873,-15.673062755999998,-25.091291430000005,-0.8544930190000002,-24.442098056000003,4.321159204,-1.3601613254000002,-2.6187692597,2.42849037,1.164120024,3.9758374510000003,-1.2844709253000002,-5.529386837999999,-5.949674623000001,-13.48790211,-3.59261881,-29.97635448,38.052199650000006,-6.150662116,-8.484010293,9.387056927000001,-2.4549762575000007,3.0969903720000005,-0.6051537040000001,-3.908536653500001,15.827755758999999,27.399179524000004,-16.379599307,-5.156508100799999,-1.8760734425999999,13.75016564,8.887856246199998,7.405892823000001,11.589775363800001,-1.5465080324999998,-14.891881522000002,16.821882434,3.6294629323,-3.713418367,1.8170925340000001,6.390133281,5.9553650083,14.761257530000002
c5_branched_dibasic_acid_metabolism,-2.9699763999999997,-6.0841633,-1.9452271100000003,-2.92524251,0.10682287650000002,-2.46081833,-2.14151785,-5.397729,-3.8956551999999998,1.3403089000000001,-3.07420227,1.8413328,1.68667258,-1.44237492,0.41971041,-0.98338184,0.8183337900000001,-0.30089484,-1.7662585400000002,-2.6111349,-1.97234983,-2.7831557399999998,-2.5060214299999997,-8.8312363,-1.1244620300000001,-8.3825986,0.713619042,-0.7305820599999999,-0.234355605,-3.5873203,-1.0220683799999999,1.82505148,0.03160176099999999,-1.22344918,-4.0577999,-3.5721441,-0.63167262,-6.840220899999999,10.128638599999999,-2.67340035,0.26282878,3.3610178599999996,-2.60577587,0.263732443,0.8547428399999999,-0.11966184000000002,4.1687484,6.5366795,-3.0651269,-1.8774381,0.49104247100000004,2.9599637999999997,2.59221931,0.46476326,2.2909269,0.188322477,-1.92213813,3.8131398300000003,0.6605772,-0.98284751,-0.35674891,2.71463276,0.78936876,4.4116556
carnitine_shuttle_cytosolic,-0.6396740200000001,-2.7926509499999996,-3.3663784,0.332412284,0.37598969299999996,-2.6909184,-0.7250777625,0.5181469709999998,-2.5187149399999997,2.00595578,0.988633912,-1.3800698,1.09410763,-1.4507050200000002,2.50741385,2.0319375,-0.29892410599999997,-1.19734163,0.7626981188,-0.19683680499999998,-2.50059517,-1.79358997,-4.1630405,-2.24593697,1.4143934900000001,-4.53354307,-0.1996989912,-1.48561907,-1.32720013,1.6115062,0.284290206,0.3139955,-1.66716877,-1.1700916000000001,1.058921615,-0.39324493600000004,-1.5596937599999998,-2.44354965,5.42394764,0.6799924519999999,-0.31734854,1.2095301220999999,-1.29257528,1.8659821,-0.26164280600000006,0.83769316,1.25501741,2.3176510400000003,-2.52921207,0.584368166,0.8932442300000001,1.48212185,-3.0356545000000006,1.3554365000000002,1.97498705,1.206020252,-4.3647463,0.78185534,0.51723659,-1.3892470599999998,0.547301307,-2.03928493,1.10193981,2.1721679000000003
carnitine_shuttle_endoplasmic_reticular,-1.020212862,-4.80396621,-7.65665516,2.2216574,1.090333396,-6.47089859,-3.9061283925000003,2.384872781,-6.43755022,4.94760683,-0.37276304800000015,-3.6647084700000003,1.6842882499999998,-4.06977074,4.916142365999999,4.048190406700001,-1.334443727,-1.2709579999999998,1.9684549088,0.75084262,-2.80084735,-2.35406569,-7.78050374,-5.64392831,2.35364361,-7.746802499999999,-0.4767855372,-2.06351762,-2.62245306,2.6561149200000003,1.7589798659999998,0.553856483,-4.90196422,-2.3159363099999997,1.865665611,-1.92323994,-3.0016834999999995,-8.12445915,12.076523679999998,-1.648060338,1.3994636909999998,2.6836236620999996,-2.2627189320000003,5.398447399999999,-1.9367256519999998,1.9969579162,3.9342737369999994,6.874928200000001,-5.67501923,0.1451736549999999,2.14765753,1.930457565,-7.0358833500000015,4.113037910000001,5.49506264,1.564527189,-9.016181,1.0474310199999999,1.5012959619999997,-1.832702265,0.8226239209999999,-3.44106589,3.8322142400000003,5.87817249
carnitine_shuttle_mitochondrial,-3.404767216,-0.8824983099999999,-4.90362154,2.426437586,-0.947418367,-5.580062045,-2.94360053,1.9569596099999997,-4.14544458,5.26215376,-1.8713280600000002,-3.7843022,-1.2978367700000002,-3.89912138,2.192693286,3.8807136400000006,-1.7914648210000002,-1.0759592299999998,3.13374389,-1.2147328650000002,0.16170181999999989,2.05233815,-4.518145913000001,-3.66045548,1.99380785,-4.6029310500000005,2.8742446999999998,-2.07552214,-0.62332691,2.6804964399999998,1.56892926,0.7369917829999999,-3.4766158700000003,-1.552250576,1.0004258560000003,-0.07437865400000002,-3.34012301,-7.174199600000001,9.91212654,-5.232932699999999,3.7990660109999994,3.32003783,-2.0288650280000002,4.3607016000000005,-2.9081531159999994,1.6167364362,6.500370439999999,3.33039915,-5.485744499999999,-0.30496406299999984,4.802772399999999,0.56057395,-3.9465822499999996,4.309533010000001,7.579230610000001,-1.0223635729999998,-4.8283053,-0.89934194,2.1150351720000002,1.1161742650000006,1.222105994,0.06501169029999998,1.27563486,4.36868354
carnitine_shuttle_peroxisomal,-1.6401115220000002,-3.26402766,-7.78715494,2.2604452999999998,0.08230178599999999,-7.33034769,-4.8346337925,3.3636322109999996,-6.82720332,6.62782187,-0.20658429800000022,-3.95430846,-0.5253225100000003,-3.3337944399999997,3.4567277359999995,4.945990600000001,-0.7001484570000001,0.28809354,2.5059931987999997,-0.8637283200000001,-1.8557722500000002,-0.8024793200000001,-7.52511797,-5.23288891,3.20749924,-6.98856586,0.23913775279999996,-2.4451332800000003,-2.1142365,3.14506641,2.388396266,0.071740253,-4.22218725,-2.4045729199999997,3.8031260710000008,-1.56626459,-3.19665381,-7.91470865,12.924669779999999,-4.319426278,1.8241873309999999,2.1722951120999996,-2.631912298,6.0459238,-3.4429652919999993,1.4291422462,5.71456335,5.1512623,-6.728352510000001,1.0104106849999999,2.24868588,1.52045287,-7.061460250000001,4.456510410000001,7.09787986,0.7188640190000001,-7.84963408,0.09047308000000001,1.5237235919999998,-1.826668995,1.226503841,-1.46259109,1.98322868,5.547072620000001
cholesterol_biosynthesis_1_bloch_pathway,-5.909913006999999,11.51055594,-23.88449274,-3.3665454207,18.167634500000002,-2.9158638018,-8.294317361,-39.494958713,9.113129049,-1.698158057,35.528628514,8.278388492000001,-2.985485565,-12.253253643999997,24.03986096,6.641416328,0.6035530670000001,-35.627551880000006,13.61709584,-1.6805347359999998,-23.18519553834,-22.770235430000003,-14.103597764,-27.077935196999995,-11.454481965000001,-50.48101406,3.8919122530000005,-0.8643205125000002,-1.347660731,29.89883997,16.074658460000002,2.3604195839999997,12.998418985,-21.93124032,-19.806643935,-5.717918737,-21.47212202,-24.29193121,36.55722812,6.778984294999999,-5.576279878999999,0.3878892960000001,-0.744399153,-10.303443169600001,13.24186577,6.858356328,11.606791278,22.02763806,-31.104370673,26.39178282,0.8771904840000002,13.865471193999998,-0.989351991,16.25226804,-8.712660244999999,3.8533382635000004,-38.12040920000001,10.370925796,-3.5796617809999995,-25.481598504,-3.534675073,-14.103390855,11.397751428,25.420914554999996
cholesterol_biosynthesis_2,-0.63201823,3.4281918399999998,-4.819622200000001,-0.533145375,4.6302609,0.61089775,-0.756616237,-8.4138017,1.54966282,-0.21675931999999998,8.113497800000001,1.90788905,-1.2454329,-2.1446504,6.816783,1.4071805400000001,0.9679606399999999,-5.8983816000000004,3.6653341499999996,-0.103769064,-5.944412499999999,-4.3660977,-3.0129441,-4.9600178999999995,-2.68582385,-9.0785978,0.80709714,-1.0433137000000001,-0.67155912,6.979423400000001,3.89674974,-0.417968423,2.0377209699999996,-5.3274481,-5.2029169,-0.03793601299999999,-3.7787052,-5.1640134,6.7436165,2.1523651999999998,-1.906180334,-0.6561732600000001,-0.65132532,-2.9032632,1.97292932,0.9766831499999999,1.72433756,5.020096,-6.580595199999999,5.652367400000001,1.73558067,3.1745921499999996,0.030656487999999992,3.505668,-1.7480002799999999,1.7399899884999999,-8.1316697,2.75566827,-0.96774868,-5.5648891,-0.804704834,-2.89761146,3.3864956,4.8286242999999995
cholesterol_biosynthesis_3_kandustch_russell_pathway,-2.144325947,5.965617010000001,-9.35665337,-0.738695307,8.94719063,0.24429138819999996,-2.693069091,-17.20217896,2.9557159799999995,-1.008577727,13.467181380000001,4.005863927,-0.9572009790000001,-4.586731314,10.94533367,3.55304986,1.130999659,-11.80638664,7.690977139999999,-1.21286745,-8.991432829999999,-8.11388745,-4.342451214,-8.78842223,-5.64457507,-17.9319355,1.5130114030000001,0.7302912775000001,-0.731634454,11.770319090000001,6.5620837,0.6561222260000001,3.545938285,-9.145258199999999,-9.74565138,-1.944131234,-7.74045087,-9.82461927,13.21202202,2.0106993500000003,-2.753246785,-0.35455735600000005,0.4669110980000001,-5.898781737,4.81431973,3.27906966,3.4137933680000003,9.74977643,-12.168402873,11.05059007,2.4843909040000005,5.0492312340000005,-0.487340216,5.6817826799999995,-4.164884035,2.7612924329999995,-14.31130766,4.374417289999999,-2.37129431,-10.14786299,-1.290835285,-5.472269595,6.103455602,9.65377543
cholesterol_metabolism,-9.026289391,10.540244269999999,-46.04992341,-3.1719154877,24.78998086,-12.237668989000001,-16.066492224999998,-64.05657337000001,-0.37652723600000004,6.843499862,54.122827360500004,13.450321524999998,-6.424397179,-20.387916869999998,44.76461118,13.870925805,4.038086343,-44.15177786,21.580388036999995,-9.285619862,-39.032024781340006,-38.297551340000005,-35.42978852,-52.1203354,-16.752480405,-80.721311634,4.4082178804,-9.506602171,-7.086350158,48.119683682,23.371182357999995,-1.727757676,11.370666884999999,-38.38172672,-29.959550285000002,-9.807541015000002,-32.0652551326,-47.41486107000001,72.98400409000001,5.454132163,-7.285595035999999,2.946118754,-10.163033455,-8.596018805600002,11.9943785634,10.835442242,22.996670539000004,41.94281016,-58.75531077,38.006044431,5.873685634,29.66984111,-9.455548975,36.64248528,-3.969029864999999,13.151320356500001,-66.34969901,20.286933621000003,0.5083003719999998,-40.640491190000006,-0.8030070746000002,-23.162976330000003,21.907804006,44.62061929
chondroitin_heparan_sulfate_biosynthesis,15.158795975,7.4349911944999985,-7.9156898993,11.823782796000001,-46.16961892,9.9330267355,-8.5767494024,-30.778007730000002,2.847401622,-1.4743686169999999,32.67383461,18.446305600000002,-1.8626851335000005,13.972801310000003,33.094706888,22.281364305999997,-11.789589654,9.6183593918,-19.37313247,26.347590136,-22.286462299999997,17.224926039999996,-14.690724282000001,11.784116450999997,-0.41092179200000023,31.111139100000003,38.08239015000001,-2.7576244247,0.9991131167999999,63.77272311,41.06248691000001,-35.4223528,11.314819561999998,-5.2636412130000005,5.57096462643,14.025633732999998,-33.90472987,-10.343020173,18.491215623000006,-7.373165760600001,-22.992541424,-1.6178014955,12.625821944000002,-12.189939638,-2.5437862689999995,-17.59497623,-1.660081981,40.53695938,-15.734824213000001,-23.144141257,-44.789161699,39.67498923,13.396963518600002,70.32726345000002,10.032686052,3.7183622029000003,-16.6982331977,10.650007431999999,10.3885536575,9.0596930731,22.543079439999996,-0.55621781,44.709703479999995,5.171371599
chondroitin_sulfate_degradation,-1.9415549109999994,-10.263348500600001,-1.7319045150000003,-7.2156019311,-9.29860269,8.451324824,20.523591,-21.80577934,-7.934635202699999,3.2361236095999995,-6.1509576354,-6.093631093000001,-16.52398771,5.9830289845,8.9653176,-8.666669771999999,1.4788584180000002,28.29566044,-5.7887887317999995,6.89671874,-21.37783483,-4.969137743000001,-13.9897232,-9.064514413,16.11119564,8.633478615000001,5.859526786600001,-16.33608768,-8.302182021699998,-4.280692135,-4.678841791,-20.913789,12.357970900000002,3.615329954,-14.310647815000001,16.54642264,11.123000954,-20.985565749999996,6.7769118100000005,3.9309759327999996,-4.275167964,1.2159454705999997,-9.454961495000001,-17.64698765,-1.5060613725999998,-26.475787630000006,-3.840238762,4.3016475309999995,1.1024460125,-13.00221863,27.551645255,6.397979917000001,3.2918984730000003,11.18482974,-5.975625435,12.055526564,3.0233783325,6.468632466999999,13.239792495,6.618868835,-8.736070255,2.211089947,10.851256595,14.69737406
coa_synthesis,-1.89401087,-0.81277379,0.77765305,-0.31457462,-1.1807607199999999,-0.611218394,-1.0060239000000002,-1.10565358,-1.28800295,0.357486788,-0.08293120400000001,-1.01964845,-0.61702204,-1.6231650000000002,1.7712538000000002,-0.29080547,-0.07093124987,0.9563857500000001,0.007615440000000001,0.1043103478,-0.15445343,0.18386065999999998,-2.1746247,-0.15505931,1.65558467,-1.65479953,2.1741699,1.52759778,0.66054158,0.185464186,0.22596485600000005,-1.36965375,0.42858898,-1.3253782,-1.8802143599999996,0.743189417,0.20806518000000002,-0.13142879000000002,1.16052329,-0.16367211499999998,-0.72327407,2.2262272999999997,1.9695080500000002,-1.20818685,1.7281483999999998,-2.5264616,1.3382851,2.02134005,0.5768986899999999,-1.11790613,2.51814765,0.92650541,0.6841145200000001,0.126168497,0.24775327999999996,-1.71467704,-2.4346222,0.72845534,0.11867541000000001,-0.76685622,-1.6262074100000001,1.25203397,1.1155276,-1.36880443
cysteine_and_methionine_metabolism,-50.558928896,-6.352174483000001,-1.1230243178499986,-19.385630097499998,14.698237476200001,-17.4166363007,-5.947664048000001,-39.679513082,-32.6766758747,37.944579929499994,-8.7296804191,-24.507232519939997,3.8297033574,-12.0517565281,31.4359093535,-1.4666495679999998,1.9431054488999997,2.342496326699998,4.0303013262,28.936937778999997,-7.326307434,4.9446007059,-41.723474853,-47.016869334,-2.777926881,-71.454017466,25.954014181000005,6.559736806,18.073388071500002,-21.374259104,4.081843032,-0.6336032317000004,5.7680286497,-28.351851326000002,-39.873550763,-22.944943338,3.3682491160000008,-50.180566326,89.25961381,-19.312228212999997,-64.099038698,27.017997895,-14.180010272,-0.26075581810000026,13.425289688,-18.7434640665,43.575584633,103.62589312,-5.285082500000001,-17.912338693,18.356845489999998,26.874632682999998,57.463426071200004,-5.552033378000001,60.352596225999996,-34.61462702,-38.632788682,32.065323742,-25.7994386705,-17.193180892,-9.193441910999999,56.028248023,6.191263064699999,30.747459983000002
cytokine receptors,-142.46273843900002,3.065842744000002,3.9966411339999994,-0.8835679743999977,-8.423742578699997,-43.29972195648,52.382533224,13.536331658800002,63.4370769714,83.73463023800001,32.5690750716,46.282341517300004,-25.2745837406,-6.273199969900001,60.681462122,6.8182176404,-42.1389229753,-3.2240628551000015,58.921756438500005,45.07337991759999,-16.6420011415,25.1384467038,-54.040852391,17.653732594999997,-36.1582854098,6.831431569260001,16.257419410000004,-60.918415040999996,-1.1112166133999997,-54.354800963879995,-2.662847652000003,-54.150300155000004,35.630525064,-32.053405342800005,12.062481625000002,6.668803422799999,-13.575328508559997,-5.3410614675999994,-4.500423484,-1.8849143565,71.9756931151,42.542526671,-24.7332028305,99.0570718451,32.9100946552,-20.001488449,0.1575254105999972,-1.864133993999998,-20.155901324,23.07671324,-4.6091665606,85.95903059,-14.236291899500001,102.832575299,59.730642065,60.421120517,73.099908762,25.3107813656,20.646482093299994,24.9375586222,137.1171614369,16.579477172,15.2463700475,-15.465186456500001
drug_metabolism,-30.720414777000002,22.482907281,-40.92263998,-0.5964565157000006,21.0247111472,4.874127923,2.3422127725000013,-53.736147491,-36.8790419346,31.772563784029995,13.385775981,19.635538876060004,-1.465065476,-2.0871405629999993,77.12345788699999,24.050159832699997,-11.225598675999997,26.2196930727,49.314862627000004,-14.186317162000002,-36.132451186400004,-12.110462635,-48.669509795,-15.851311792,-0.7774845160000001,-12.665773428,26.7607921752,8.664932702,-12.992583222,33.988327033000004,45.85042025530001,-0.3280835124999995,-38.16890237000001,-39.634652285,-45.430614584000004,7.292430631300001,-19.43414899494,-65.24003810399999,64.238998564,-16.758142958,-13.718248690000001,9.7671511135,3.7189932529999994,-16.020211329400002,-13.1029164599,0.3426370460000001,12.994211784,78.27024743000001,-54.824977436000005,-0.8920159704999994,59.79618209899999,36.400256199999994,-23.577366766,65.951584433,20.503678020300004,39.92404860800001,-34.34246279499999,44.395040597,-0.5052226419999997,-33.10655134043999,10.237176487,-18.757996325999997,65.16328788599999,54.859094917
eicosanoid_metabolism,-32.067879700000006,-1.8775021440000006,-27.653266515,6.4523393465000005,3.009489053000001,-8.258528911000003,9.299763296999998,-31.427938219,-30.175308375999993,22.322615209,-10.9863289475,1.4422918019899986,-4.196133205000001,-5.788701210499999,44.702647637,2.344293132,-8.690184696000001,26.938924807,15.618032424999999,0.9818410945999999,-30.437103094999998,-8.979207606000001,-23.717708414999997,-7.4810728719999995,-3.5116609138,-12.390933209999996,22.2531138266,0.1706947270000007,-12.617589900999999,-2.3262630569999994,19.324043196599995,-2.7456018219999994,-26.877645968,-16.561534275,-26.928070512,10.8386717677,-1.0505295451399994,-41.50586909000001,30.290494897999995,-17.179453561,4.128597779999998,22.065451854000003,-8.0049060425,4.5682606547999995,-2.4909181489999996,0.03376684160000032,5.7376068600000005,52.99359785,-12.0497952342,2.2858751163999997,39.690160199999994,16.6272043942,-26.154176267000004,29.13902266,17.574315499,19.511510162999997,-10.967216947000002,8.889185073999998,-4.388243716,-16.6100806637,0.9065405717000004,-7.9955995920000005,31.781421116,32.915937625000005
essential cytokines,-169.63134837499996,-17.141916732800002,9.76741239707,1.5824369619999998,-2.4345969182000013,-38.7729005478,96.60047288690001,-8.670221552629998,73.3681718126,118.9844163951,32.559225466499996,64.94806255689998,-16.464320212,-52.03240748680001,63.1165515456,-10.475842332600003,-65.74086928860001,27.89735388529999,81.57309219860001,23.3277427815,-32.55094887280001,12.3971824869,-90.03917482199999,25.8095358781,-32.017237039,10.331721348099997,-11.543221860400001,-132.2506558682,-29.581301705199998,-75.78947401200001,-26.5841824954,-69.85175438040001,71.38737906900002,-49.026529842399995,-2.945834159300001,0.9490924297000021,-8.9551918974,-13.207261642999999,0.009196738399999155,14.531931247900003,72.86847810079996,23.230329040599997,-44.67668624499999,130.8294290387,28.7067226795,-31.2630134273,-27.039779132599993,-9.483769936400002,-12.215541836249999,0.576297675604,-5.933864670700001,141.41410624800002,-32.4995736725,130.63476818000004,89.82537153770001,110.5257615722,105.52294061139999,57.80005110900001,32.1353604551,1.3907360605999992,222.38527102,13.934071999600004,65.95371991926999,-96.22116799169999
estrogen_metabolism,-55.4829981043,26.112148382999997,-45.446084999,4.677395968500002,43.79350297399999,22.913780849,28.6198470742,-95.480150626,-37.560944072,18.1015539145,6.551618019999999,32.380501427199995,-9.885737956,-8.457271241999997,121.215796134,13.1980881636,-0.2956728169999998,45.533728224,62.719244763999995,-2.9658298834000005,-68.19606993000001,-22.350468406,-31.493170412999998,0.12848586899999972,-21.1097062635,-8.644637996,34.196709832,5.7765704332,-16.698487786,2.9435193754999998,67.87886371160002,13.9717476013,-42.620932237,-39.24519679,-94.60274844,39.667375295,-13.73166856684,-62.424061767,47.174473667,-4.3273876495,-16.613195158399996,21.711509371000002,9.7512088145,-38.1324345155,4.664736333999999,0.3083946056000002,-15.960197226,112.15944415999999,-41.60648007699999,9.5005233425,107.39579493000001,36.903859253,-39.175779261,64.115404784,5.450764823,55.10166233100001,-19.906422296000002,44.617753906,-17.882671232499998,-54.4351497187,-4.9825106896,-13.472940597,95.65371922499999,79.64426617
ether_lipid_metabolism,-48.86411190599999,-7.784013773700001,-53.613450552,40.432127132533,-40.8053744576,5.202025517,-30.049510012000006,-20.0094528042,-11.574434289499997,4.634149487390001,-21.378502191000003,-68.551794712,-16.119951758,-32.442127767,50.511698959134,-8.0266712795,-25.644902267,0.06425003999999952,-2.40591284,-2.0470571838,16.839342365300002,3.1049320095000006,-29.4751363395,8.6889811884,-5.367371521000002,-22.273235694000004,19.857238659,22.5599780517,-31.0350862877,24.277325218,-1.281696497099999,-40.820038308399994,-40.69270670000001,-21.202577427100003,-47.99386204539999,52.21612043100001,-10.365066585000001,19.8682908486,37.918817622999995,-0.3484791830000003,34.559993476200006,67.83101132,20.553483495000005,29.665644737999997,20.767956729000005,37.66929129699999,22.442250151400003,29.816848134000004,-12.771343589299999,27.839223109,54.124391538,31.985419529999998,-20.664353968,28.811575642899996,-21.378883341,-33.252658259,-47.180736639260004,-29.121677325500002,-0.7785130429999996,6.4115096987000015,25.946662329099997,-40.731357432,40.647191057,6.2646364323
exchange_demand_reactions,-6.9102996,-1.8585244300000001,-1.05234147,-0.615044053,-3.7523851999999995,0.05623657700000001,0.284486931,-2.4527144,-0.566432985,1.2008425500000002,-5.6682183,-2.41620006,-1.1948958840000001,-1.1403207499999999,3.1691602999999997,-2.43209546,-2.2773312,-0.33103286800000004,1.01556341,0.24316368,0.321427832,4.04511326,-2.2041097,-0.9059447300000001,-0.8805857799999999,-1.4773006199999998,2.86864084,2.11976928,0.160740391,-1.2760753999999999,-2.5651383,-0.658039544,0.5318194260000001,-0.19763332999999997,-4.6294474999999995,1.32685101,1.48081726,-1.1319246,1.9749055,1.20074638,3.8385318,4.7296078999999995,-1.41831417,1.39271763,2.36719064,-0.70262033,1.2557462400000001,2.40781061,-0.351615584,-0.9034679000000001,4.2970748500000004,1.7387499400000002,1.6657827000000003,1.9481688199999998,0.279425074,-2.2595163,-0.340675095,0.0779920985,0.49660143000000007,3.0598210999999997,2.2518422300000003,0.545798406,-0.12407355299999999,0.651716116
