0,score,known
CACNA1H,0.11851657379831493,0
KDM3A,0.11839921757250606,0
PGM2,0.11839527643090533,0
ADAMTSL3,0.11833878562481814,0
ARHGAP19,0.11832949770442093,0
IZUMO4,0.11830983949376515,0
ENSA,0.11830098558097867,0
AMDHD2,0.1182802943473756,0
TCN2,0.1182093090315598,0
UBQLN1,0.11819847064410662,0
TMEM70,0.11818791406931413,0
PTPRM,0.11816416401500053,0
NEB,0.11815815698041791,0
CHL1,0.11815697224957616,0
MUC20,0.11815284198818919,0
PPP4C,0.11812529489810096,0
PSMD4,0.1181050767900278,0
MVB12B,0.11801047166272843,0
GBP5,0.1180018547143108,0
RUSC2,0.11798726972422408,0
SPTBN4,0.11793756964717975,0
DDOST,0.11791209330369534,0
OR6C1,0.11790393778705671,0
KIAA0513,0.11788911279517524,0
NDUFB7,0.11788731710717716,0
IDNK,0.11788224922532603,0
MAGEC1,0.11780653383700647,0
SPAG7,0.11776078677633998,0
PARVB,0.11763885768706951,0
ZSCAN18,0.11761673089368305,0
TNRC6A,0.11760112151403813,0
HIST1H4E,0.11752883353769118,0
ZNF224,0.11751303463181924,0
OR4C6,0.11749184029376637,0
CNIH3,0.117474424096176,0
FAM220A,0.11746372201425391,0
OR10T2,0.11746166110479192,0
TNNC1,0.117456671207398,0
PPP1R3C,0.11738225382493941,0
EPG5,0.11733242736971475,0
C9orf3,0.11732916430265572,0
KREMEN2,0.11731713870893469,0
TFDP3,0.11726926725222112,0
MLF2,0.11725624778283433,0
SEMA4B,0.11720640195731598,0
TPPP,0.11719433908701345,0
TVP23B,0.11717738093031474,0
FXR2,0.11715761083633458,0
ROBO2,0.1171430646694643,0
RAB42,0.11711276022204475,0
PCDHA7,0.1170958152769435,0
SATB1,0.11709006465201757,0
RHPN1,0.11707755322129759,0
PRRC2A,0.11706093056870982,0
CYB5R4,0.11705467232277444,0
THSD4,0.11705436535394165,0
SRPX2,0.11702963105683761,0
VWA5B1,0.11697431487659667,0
SCUBE3,0.11692338022537097,0
TFB1M,0.11690296864690917,0
VPS37B,0.11684718615128764,0
B3GALT5,0.11684342072415169,0
ZBTB43,0.1168412919801075,0
ADAMTS7,0.11679981860789218,0
ARHGAP25,0.1167727734386188,0
TRIM4,0.11671100042534877,0
FZD5,0.11671064546242482,0
NCKIPSD,0.11668297022857627,0
GLTP,0.11664696517951945,0
LAYN,0.11661839747254127,0
HIST2H4B,0.11660840777711358,0
TESK1,0.11655493284774944,0
CEACAM7,0.11647704229427579,0
ATG13,0.11647661833161342,0
OR13C9,0.11646508689110309,0
PF4V1,0.1163193487236172,0
NINJ1,0.1163007707274127,0
B3GNT5,0.11627128477253294,0
VHL,0.1162702587029494,0
NLRP12,0.11623645628041951,0
HHAT,0.11623027835432277,0
ASPSCR1,0.11620799378855182,0
RIMBP3B,0.1161828392643563,0
RAPH1,0.11616651355422883,0
SLC32A1,0.11614499218351282,0
UBXN8,0.11613681781810924,0
ADAMTS9,0.11612376223142264,0
OR51F1,0.11612228566928427,0
PRODH2,0.11608415706637447,0
UBQLN4,0.11603395991044618,0
FAM46A,0.11597963111477169,0
E2F4,0.11597685130663929,0
ADAMTS18,0.11597037291668776,0
NEU4,0.11594479728163362,0
CKM,0.1159106187462967,0
NUDT14,0.11590371219836443,0
SH2D3A,0.1158856665146067,0
SEMG2,0.11579537672186685,0
SCGB3A2,0.11577384672901254,0
SCGB2A1,0.11573098374706245,0
TCAP,0.11572082067743027,0
CARKD,0.11569831393134519,0
MPP5,0.11567355816936115,0
CACNA1C,0.11558865394530111,0
PMP2,0.11555734443162292,0
SMEK1,0.11552983797809065,0
KLF8,0.11543132419373706,0
POTED,0.11538861916851603,0
SSX2IP,0.11536907095339306,0
OR2T29,0.11535854812654725,0
MAP1LC3A,0.11535236156796423,0
PPP1R14A,0.11532810242411244,0
OR5AK2,0.11530659760935139,0
CD300LF,0.1152623441529366,0
BABAM1,0.11522246963348773,0
PIR,0.11520092698137167,0
SLC7A7,0.11518076943604656,0
MOCS1,0.11513967448813325,0
CDKAL1,0.1150857416997274,0
NBR1,0.11508525742568418,0
ATG4C,0.11507741170102134,0
SUMO4,0.1150712815074295,0
CST7,0.11505170054488402,0
CTAG1A,0.11502058130766205,0
PIGL,0.11500630926305348,0
CCT8,0.11495577005962257,0
FERMT1,0.11493313818286732,0
C7orf43,0.11490477657321774,0
MUC1,0.11489229905380147,1
COX5B,0.11488493127248725,0
HIST1H2BE,0.11485995548452081,0
VPS37C,0.11483029857877973,0
GZMK,0.11472757493272326,0
ZNF397,0.11470968069908324,0
MS4A14,0.11468837985344402,0
H2AFB2,0.1146322605117744,0
DAP3,0.11462975506342249,0
BRSK2,0.1146256897891804,0
MSGN1,0.114610967111361,0
PPP4R4,0.11456896139803872,0
DHX29,0.11449479008809182,0
OR4F15,0.11447845796549133,0
MSS51,0.11444314862971298,0
RBM14,0.11443030026068421,0
SLC3A2,0.11442475961451498,0
PICK1,0.11442437628645054,0
WIF1,0.11442420318426562,0
BCL7B,0.11439410939461798,0
ST3GAL4,0.1143521266157725,1
IQCF6,0.1143453819122666,0
SYP,0.11427783673110688,0
SH3D19,0.11424740334318152,0
RNH1,0.11423124809340922,0
HIST4H4,0.1142276476128927,0
EFCAB1,0.11419538631286624,0
TOMM40,0.11415422763215445,0
URB2,0.11408786988904002,0
MMACHC,0.11407844915920189,0
COG4,0.11406816321073367,0
OR8A1,0.11393368069548089,0
ST8SIA1,0.11387774409503063,0
CHMP7,0.11387651052404811,0
COX6A2,0.11387146673235507,0
CHMP2B,0.11386186084410808,0
APBA3,0.1138408105371636,0
SLC12A3,0.11381076996655388,0
SLC25A19,0.11379400026355271,0
PRDM9,0.11378605815446997,0
EXOC8,0.11370145236599281,0
LIMS2,0.11369310115871288,0
ACN9,0.11365011888922086,0
CNTN4,0.11360512020753363,0
L3MBTL3,0.11356548690181233,0
GCNT1,0.11356452855915738,0
FGFR1OP,0.1135527852944612,0
TENC1,0.11350778669940849,0
FAM24A,0.11347154821924985,0
VPS28,0.11341653581459425,0
MIA2,0.11339595134670644,0
TBC1D3D,0.11337306369287682,0
TMOD2,0.11335455957574089,0
HTT,0.1132882397667711,0
ART4,0.11327530716406517,0
TRIM29,0.1132040561303055,0
RHOD,0.1131345307438592,0
SURF2,0.1130876043838963,0
SAV1,0.11302502258526251,0
CLINT1,0.11301841330189075,0
TNS4,0.11300833299227594,0
MTERF1,0.1130011046913658,0
PARG,0.11296201673371498,0
CLSTN2,0.11294172676309305,0
OAS3,0.11288054566990577,0
ZNF516,0.11287699756407744,0
PPP1R1A,0.11283200209730607,0
ZSCAN32,0.11280259981580573,0
DENND1C,0.11280175948358004,0
SLC9A9,0.11276047039687392,0
CDK4,0.112748654037176,0
KCNG2,0.11272853866198426,0
ADAMTSL1,0.11272821854460396,0
BCAR3,0.11268713597259257,0
SOHLH2,0.11265276388729871,0
ST13,0.11263523896185011,0
RABEP1,0.1126114993799929,0
MAGEA2,0.11259273014007991,0
AKAP6,0.11257447275304838,0
OR51A7,0.11254444197573238,0
SRMS,0.11246680661515016,0
OGN,0.1124643853738373,0
CUL2,0.11238775873322043,0
ZNF687,0.11235445526093099,0
TMOD4,0.11230551882065469,0
STEAP3,0.11228553166050757,0
PSMA3,0.11222946441348669,0
DPF3,0.11217426499159616,0
LPHN1,0.11214709778753558,0
ZNF77,0.1121261186459655,0
MS4A1,0.11206479427361346,0
BTBD9,0.11206051815416423,0
DCTN4,0.11199093493186167,1
HPS1,0.11197765503889519,0
USP19,0.1119460145587586,0
LRFN2,0.11179824813923006,0
C9orf72,0.11178811243743589,0
DPY19L2,0.11177815514200762,0
SLC35B1,0.11177621132626059,0
SPTB,0.11171812055642714,0
HDAC10,0.11170317550610237,0
TMEM86B,0.1116845268064102,0
RRAGC,0.1116607062132854,0
SYPL2,0.11165394330071433,0
PPP2R2B,0.11165173208667682,0
OR10Z1,0.11157647311983292,0
B4GALT3,0.11157132784562301,0
OR6N1,0.11156888281567533,0
HIST1H3I,0.11155643739371422,0
HIST2H4A,0.11154380134662993,0
UBD,0.11151900660391749,0
UBLCP1,0.11151507377653631,0
STX4,0.11149028297961154,0
LEMD1,0.11143958548833154,0
BHLHE41,0.11142723720490649,0
NDUFAF5,0.11137436122292602,0
ENSG00000272752,0.11137182949515165,0
SLC33A1,0.11137107486943236,0
APEX1,0.11134995732488323,0
GBP1,0.11134643953746319,0
SPDYA,0.11125426398838793,0
CSTA,0.11122572964196684,0
OR10C1,0.11120722448994078,0
AP3S1,0.11111496415948773,0
OR6C75,0.1111030925811796,0
TMEM115,0.11108565739160843,0
USP17L3,0.11106876013098624,0
SEMA3E,0.11104720777086365,0
MEIS2,0.11103768049339369,0
SPECC1,0.11099833267585349,0
MNS1,0.11088258916271472,0
hCG_401294,0.11087536765856035,0
OR10W1,0.11082503576995208,0
MED21,0.11079575433101609,0
EMC8,0.1107770269199444,0
LNX2,0.11074854908294529,0
PRRX2,0.11070739120307703,0
S100P,0.11069993419625615,0
ENSG00000272772,0.11055565872207251,0
ENSG00000243667,0.11054449442975049,0
ARID2,0.11054267825683405,0
MOB2,0.11050436254911446,0
IL17D,0.11050323877384459,0
WNK4,0.11047955963428893,0
PRSS57,0.11047020790763788,0
TRAF7,0.11045901899281113,0
POTEC,0.1104358602461545,0
S100A16,0.11040652567243389,0
PTH1R,0.11039049489857508,0
NR2E1,0.1103500835621425,0
TOMM20L,0.11025583697844417,0
NPTX1,0.11014727189175418,0
CEP112,0.11014721321972706,0
BRPF3,0.11012800325708852,0
GMPR,0.11009767383757194,0
ACTL7A,0.11005493050316086,0
TRAPPC12,0.1100483504075329,0
OR9A4,0.1100317515568329,0
PAQR3,0.1100174204967521,0
OR4E2,0.11001600734010467,0
MFAP3,0.1099947401459797,0
ZNF197,0.10998401116348479,0
ATG10,0.10998006381491103,0
CHEK2,0.1099587561157038,0
ABCA12,0.10992692608758237,0
OR1B1,0.10992164070989417,0
HTD2,0.10984036408864643,0
RGSL1,0.10979403073899503,0
SPRR1B,0.10975222562437796,0
DEFB4A,0.10975012105424489,0
NRN1L,0.10974504504426376,0
SPATA5L1,0.1097167927638788,0
RPS27A,0.10970677993208934,0
TTC29,0.10970029026611432,0
ARHGEF26,0.10969288439151795,0
OR2T11,0.1096913321980301,0
USP17L5,0.10964399836928747,0
CD151,0.10954973037129813,0
RAB33B,0.10953783247266735,0
PRICKLE1,0.10950527299225038,0
CASQ2,0.10946410903155497,0
KDM4A,0.10945983539218368,0
MORN3,0.10943681094305772,0
KIAA0319L,0.10940719055492801,0
NR2C2AP,0.10939363651902118,0
LHX2,0.10938632723200631,0
RPTN,0.1093363194399137,0
GPRASP2,0.10932939259053158,0
ARPP19,0.1092886165133946,0
TOP2B,0.10928089281779702,0
USP17L22,0.10927261186683034,0
FSHB,0.10925678778900545,0
GBX1,0.10923468210393275,0
TECTA,0.10922372150313149,0
PILRB,0.10916801356598113,0
SDHAF1,0.1091594986286579,0
RAB40C,0.1091443402612194,0
OR1L8,0.10913384670216052,0
RUNDC3A,0.10911173902124018,0
OR5AN1,0.10907907605152344,0
CLDN16,0.10906349470391831,0
FZR1,0.10905627734323035,0
SYT4,0.10904898166152743,0
PLOD1,0.10900722539970957,0
MTHFD2L,0.10900445781174062,0
STOML3,0.10897201668857487,0
SRGAP2,0.10896781645690773,0
MYH10,0.10896237199882332,0
ADAMTS19,0.10888569141136356,0
MGMT,0.10886321447633372,0
OR7D4,0.10885053830593376,0
TRAIP,0.10884987870285949,0
FBXO8,0.10878066704267067,0
NBPF1,0.1087796943679778,0
ZNF697,0.10875913229193378,0
HIST1H4H,0.10875049147629713,0
HLF,0.10875018944178048,0
FBXL19,0.10874923542865086,0
OR4D11,0.10874280651746428,0
339010,0.10873061344925339,0
SLITRK1,0.10870884354506251,0
NBEA,0.10869903255768414,0
RNF181,0.10866231072898315,0
LAPTM4A,0.1086398315592891,0
SIX6,0.10863318866913098,0
RIMBP3C,0.10862733532095743,0
ADAMTS10,0.10861578654938943,0
CSN3,0.10861030455423894,0
ZNF445,0.10855921466024486,0
SIRPG,0.10854228170732319,0
MBTD1,0.10852462161288018,0
NKAIN2,0.10850201753493854,0
TBC1D17,0.10849112506642813,0
ADAMTS15,0.10848874147480468,0
SLC30A9,0.10846903608812276,0
PDZRN3,0.10844165029631592,0
STX1B,0.10844151493455327,0
SAMD1,0.1084406813713427,0
MC1R,0.10837888787872318,0
EFHC2,0.10830338588394335,0
PCDHA9,0.10829471721862799,0
TTC7B,0.1082665655556655,0
CGNL1,0.10826627163815403,0
ANK2,0.10824925883785816,0
OR2A4,0.1081577061532921,0
KLK14,0.10812617142315194,0
HBQ1,0.10805996675817636,0
CPN2,0.10802323686962123,0
PHPT1,0.10799257231278409,0
SLCO5A1,0.1079578223807184,0
PA2G4,0.10791283364193235,0
EHMT2,0.10790729865422483,0
SNAP29,0.1078950081984007,0
C14orf2,0.10788834768967717,0
POFUT2,0.10784446584104079,0
ROPN1,0.10781791483432465,0
TRIB2,0.10780018791169851,0
HIST2H2AA,0.10779399078218184,0
HIST1H4J,0.1077470670414426,0
EFCAB7,0.10772178662476381,0
ZNF461,0.1077123371771454,0
UBE2K,0.10767673655244892,0
CORO2B,0.10760701621136994,0
NCR3LG1,0.10757685601003766,0
TSNARE1,0.10756424668528206,0
DBN1,0.10756369455328552,0
PSMA2,0.10754780354753225,0
B4GALT4,0.10752071382317338,0
DSG3,0.1074957906626383,0
MICALL2,0.10747152839537687,0
BCOR,0.10746986853127592,0
SCYL2,0.10744992676979616,0
NHSL2,0.1074282317430337,0
SETMAR,0.1073709507966945,1
MDGA2,0.10735803750348612,0
KCNJ3,0.10728960434395343,0
PSMC4,0.10725894239508531,0
KIAA1147,0.10724877881157174,0
TRIM26,0.10717096639321297,0
DYNC1LI2,0.10714339538103354,0
MTHFS,0.10713260248696159,0
FOXK1,0.107125335731561,0
RCE1,0.1071195261144458,0
TP53BP1,0.10700658576720834,0
ROBO4,0.10700317402179543,0
FGD2,0.10693732132785141,0
TSG101,0.1069253136073622,0
TDG,0.10688196752835201,0
WNK3,0.10684652358379321,0
MTSS1,0.10683164330084362,0
DUSP28,0.1068307415506251,0
POU3F1,0.10682273178285649,0
OR5J2,0.10681936582441874,0
TMEM38B,0.10678416055166844,0
EIF4EBP2,0.1067621644376386,0
DSG1,0.10672924468184355,0
CFHR5,0.10672577833040311,0
FXYD6,0.10672201335518008,0
LRRC4C,0.10663166139345726,0
OR1D2,0.10661357889570632,0
PSMA7,0.106601918149421,0
ASIC2,0.10655340377778207,0
ENSG00000157654,0.1065093886525437,0
SRFBP1,0.1064774765851274,0
COG6,0.10643205425985909,0
RSAD2,0.10643126868156041,0
UBE2E1,0.10639746012007106,0
TECTB,0.10639191462484925,0
ARHGAP27,0.1063890567039545,0
USP14,0.1063484806819907,0
ROR1,0.10631342458758918,0
INPP5E,0.10629031430405594,0
VPS25,0.10627826786784952,0
EFEMP2,0.10624974773500814,0
YBX2,0.10624468605830721,0
UGGT1,0.10623324988399288,0
DSC1,0.10622043966132913,0
EML1,0.10620567164168976,0
DVL1,0.10615838497079326,0
ARHGEF28,0.10612194532807583,0
GRIA3,0.10609536555083593,0
PTPRG,0.10606195178935686,0
ENSG00000260914,0.10602967515338091,0
KANK4,0.10597855635024823,0
MYBPC2,0.10594597442017238,0
FAM71F2,0.10594125080986254,0
TAMM41,0.10593616300376181,0
OAS1,0.10587486859177167,0
PCDHA10,0.10585026210108325,0
ACTR3B,0.10584294476030022,0
BAG5,0.10581162072614132,0
LY6G6C,0.10567445855634502,0
AQP9,0.105672835369045,0
SH3GLB2,0.10564590269558538,0
ANK1,0.10563232198885787,0
RSPRY1,0.10561117366043712,0
CALCR,0.1055906598136281,1
KCNJ6,0.10554415267848292,0
IGBP1,0.10549220705002986,0
ZMYND11,0.10548484576282251,0
CIZ1,0.10546380674070903,0
ARHGEF16,0.10545686446669449,0
GNAT2,0.10544911661976256,0
AHSA2,0.10541652917512517,0
LY6D,0.10541007766375678,0
SLC37A4,0.10530192540568792,0
FOLR4,0.10528735373571518,0
CD320,0.10528229038670517,0
CRH,0.10520513023623082,0
VPS52,0.10511303486503809,0
LLGL1,0.10504991779479758,0
PDZD2,0.10504257071279118,0
WNT9A,0.10498382372324468,0
USP15,0.10495406120518755,0
NFIC,0.10491499127233157,0
GUCY1B3,0.10488725390159992,0
SEZ6L2,0.1048635235016514,0
JAGN1,0.10486031676100531,0
RNF146,0.10479619054566477,0
ACTR3C,0.1047512712565827,0
PLXNB3,0.10473084013280219,0
LRSAM1,0.10471547600510177,0
MX1,0.10469854388844455,0
MYH9,0.10464321008589168,0
SPRR2A,0.10463390374739964,0
IQCE,0.10463000078831597,0
HIST1H2BF,0.10460960112268011,0
SIX4,0.10455243944982041,0
PRNT,0.10454618621417693,0
ELF2,0.10450892723862887,0
TMEM120B,0.1044739140142931,0
OR8K3,0.10446802059956783,0
WNK2,0.10444779917549352,0
IFIT2,0.10440745431918824,0
ATP5H,0.10437904296346925,0
OR13C8,0.10436552145009838,0
OR10G9,0.10435469153497764,0
OR51T1,0.10434196419908329,0
RS1,0.10429826740088634,0
EVPL,0.10429508335859253,0
E2F3,0.1042853198763263,0
LRP4,0.10426681202588685,0
OR8I2,0.10425006889804882,0
MTPN,0.104219806873919,0
SAMD9L,0.10421049864603371,0
OR51A4,0.10413768192540539,0
HDAC4,0.10411646855095542,0
PAIP2B,0.10407408602404122,0
SLC30A5,0.1040409013664524,0
SUV420H2,0.10398991180850518,0
HIST1H2AI,0.10396225525951373,0
SPOPL,0.10395818055060818,0
OR7A17,0.10395763693018988,0
GBP2,0.10394301623160235,0
PTPN9,0.10376877067034002,0
EFR3B,0.10375749241882452,0
ZNF496,0.10375498474281257,0
RIMBP3,0.10372086256106691,0
PKMYT1,0.10371371399634839,0
CNP,0.10370399094185073,0
ARHGAP30,0.10368111476556621,0
RBL2,0.10361316146232792,0
COL4A3BP,0.10355412387228585,0
PPP2R2D,0.1035382164839445,0
SMARCA2,0.10350488767915127,0
PURA,0.1034823165563944,0
SLC25A22,0.1034762434280764,0
C7orf55,0.10346644206251841,0
COG8,0.10343727986783291,0
SRL,0.10336632574851262,0
PRR15,0.1033416513158077,0
HIST1H4L,0.10330628434953229,0
OR2T3,0.10328275135758892,0
BLOC1S6,0.10327039087269588,0
DAP,0.1032177140749818,0
LONP1,0.10318217477586426,0
BLOC1S3,0.10312663779508839,0
RBM12,0.10312071207106484,0
MTMR14,0.10310322085447243,0
PBX3,0.10307922606092568,0
MVB12A,0.10304059215330424,0
TBC1D14,0.10301314935681684,0
FBXO45,0.10297234526486639,0
PFN2,0.10297007464245488,0
EXOC3,0.10296055149073466,0
HIST3H3,0.102941738947924,0
ASH2L,0.10287598553041367,0
PDILT,0.10277265929026003,0
OR2G3,0.10273472724391393,0
PKM,0.10268281005157628,1
TAZ,0.10267119319227952,1
STATH,0.10262675765587502,0
WEE2,0.10257787676370336,0
SFRP4,0.10257355284595747,0
PDE1B,0.10252592284972405,0
OPTN,0.10251262093704964,0
MYH14,0.10249517226046806,0
SNF8,0.10249465235360425,0
SYT5,0.10248738150336623,0
TPD52,0.10247431687244435,0
GPR35,0.10241910754908466,0
SCAND1,0.10240556941058737,0
ADAMTSL4,0.10239039379609503,0
CSNK2B,0.1023838023252925,0
OR51A2,0.10236928388337356,0
AGO4,0.10234244213316489,0
OR1N1,0.10232287396570211,0
PLIN3,0.10229571309828947,0
OR6J1,0.10227487075836078,0
SLC7A6,0.10223401161838006,0
DEFB103A,0.10213627553964333,0
CAMTA2,0.10211706396855251,0
GBP6,0.10208081161639448,0
GNPDA1,0.10207816508427553,0
BTN3A1,0.10204959121788912,0
ZNF446,0.10201683295577138,0
EMC1,0.10198612336913342,0
CCT2,0.10197586666837886,0
POLDIP2,0.10190437053528718,0
BVES,0.10184993748942202,0
SPTBN2,0.10184963244259224,0
RRAGB,0.10179436182954951,0
DYRK1B,0.10179353553793921,0
MT-ATP6,0.10177757185410607,0
S100PBP,0.1017131334972589,0
GOPC,0.1016925258428672,0
OR2B2,0.10167576224063814,0
SCIN,0.10159474025230382,0
FIBP,0.10156959157752117,0
OASL,0.1014829666807162,0
CHCHD4,0.10147032927180519,0
BSND,0.10146989696458555,0
HIST1H2AL,0.10145023446051174,0
EXOC6,0.10141672808659061,0
H1FOO,0.10131742719010896,0
ZNF324B,0.1012002644152373,0
MYLK2,0.1011843563353165,0
ABCA2,0.10116228403643615,0
PRKRA,0.10114666957353922,0
TONSL,0.1011431311918952,0
MPPE1,0.10110973232803147,0
NTNG1,0.10108977288104891,0
SLC35D1,0.10102903435277027,0
MERTK,0.10100553994665805,0
SV2A,0.10100500620702584,0
OR2B11,0.10090094491572255,0
DST,0.10086344960656221,0
TMPRSS6,0.10084132736632628,0
OR4D2,0.10083436173675865,0
CST4,0.10082937039404548,0
PPP2R2C,0.10080086412962719,0
SUV39H2,0.10067974571490507,1
ABCA4,0.10067958574132549,0
PARP1,0.10063974501271726,0
OR2W3,0.10062377233898838,0
DSP,0.10061903724683363,0
TIMM23B,0.10050017951210415,0
MYH7,0.10046869731573796,0
TRAFD1,0.10045135791287872,0
SETD1B,0.10042830633659577,0
ZNF311,0.10038487617739353,0
MALSU1,0.10035966913404919,0
PPP1R15B,0.10031028418895266,0
CLCNKB,0.1003000648359908,0
ZMPSTE24,0.10029717219697354,0
PTPMT1,0.1002897706978724,0
NAB1,0.1002608265431623,0
USP17L4,0.10017391827937201,0
OR5A1,0.10016745303576126,0
ZKSCAN3,0.10003526170402048,0
CD99L2,0.10000169445314684,0
LYL1,0.09999748300647819,0
CHST5,0.09994964058936767,0
GGACT,0.09993431340379788,0
OR5M10,0.09992409255853046,0
B3GALTL,0.09984488539819748,0
COBL,0.09980426369241577,0
SLC8A2,0.09966538824002058,0
TMEM141,0.09965981603914506,0
OR5D18,0.0996311968421793,0
OR4D9,0.09962085165531595,0
BTBD3,0.09960102688235747,0
SDPR,0.09957125186813548,0
SP6,0.09955902637295967,0
SLC8A1,0.09951798402275504,0
ERAS,0.09951744652735048,0
OR1I1,0.09941912691967207,0
HSPB8,0.09940721472833876,0
ENSG00000268643,0.09938507418505776,0
ZNF326,0.09933846143690078,0
HIST3H2BB,0.09930035294381827,0
ZNF530,0.0992793405501815,0
KPNA4,0.0992784809141515,0
ZNF664,0.09927810004807373,0
B3GALNT1,0.09926691144162841,0
PTGER4,0.09918798945917619,0
CSNK1A1L,0.09918208092142879,0
DAG1,0.09913912576328157,0
GPR34,0.09913868756818019,0
ZBED9,0.09912297685958815,0
WFDC5,0.09908877655366585,0
SV2B,0.0990536780086664,0
HECTD3,0.09890406633118559,0
MRVI1,0.09890308326191818,0
PCDHA4,0.09889063428327664,0
WNT2,0.09888600509443252,0
ZNF418,0.09887923339520577,0
NKAIN1,0.09887422782194563,0
BZRAP1,0.098866028364419,0
HKR1,0.09885717775756821,0
OR8H1,0.09883918790789986,0
KLK12,0.09874300790431395,0
LILRA6,0.09872475420963994,0
PLEKHG2,0.09871259050397095,0
ZNF582,0.09868493383104505,0
FRZB,0.09868301886837169,0
UBE2A,0.09861906303097692,0
OAZ2,0.09856269100867762,0
RNF8,0.0985525114446752,0
ARHGAP12,0.09839825264767565,0
CCNDBP1,0.09839320754023842,0
RB1CC1,0.09839098555966118,0
OR2J3,0.09834324128617294,0
USP17L10,0.09833901384032911,0
GCNT4,0.09831633487397258,0
GPR82,0.09827430002768585,0
RANBP3,0.09824709700645765,0
CDKN1B,0.09823562243558238,0
MAP1LC3C,0.09819210595163089,0
LGALS13,0.09818554208831928,0
DGKQ,0.09818430940411021,0
IFITM3,0.09816502292702975,0
BLOC1S4,0.09814796027667921,0
MICU2,0.09814751014528184,0
TBC1D31,0.09814391201317571,0
PLXNC1,0.09811148235400446,0
TAL2,0.09808554279859208,0
FUT5,0.09804781086402452,0
CDK6,0.09802425912233585,0
SFXN1,0.09792506468717471,0
IZUMO3,0.09791074810812374,0
KMT2D,0.09790577124723956,0
TOP3B,0.09789302358172783,0
LYPD5,0.09783864124452855,0
NAT16,0.0978326979731402,0
OR52B2,0.09783224995705067,0
TMED2,0.09779038539225404,0
OR5AS1,0.09777371939007873,0
COG3,0.0977705986607146,0
PKP1,0.09776666559105912,0
BAG1,0.09770374703301846,0
ASNS,0.09767708922293708,0
ARHGEF11,0.09767075828978557,0
CDK2,0.097661620684272,0
INIP,0.0976595080615042,0
TSHR,0.09762115060459982,0
CHMP2A,0.0975921563225095,0
MYBPC3,0.09756016667987841,0
CLPP,0.09755250218511782,0
CADM1,0.09750920217612094,0
DTX3L,0.09749424522400868,0
OR11H1,0.09748645219525175,0
DVL3,0.09746854651591859,0
ARL8B,0.09746599994371044,0
B3GNT2,0.0974384985872628,0
MT-ATP8,0.09742500979001982,0
TRIM62,0.09739590112702258,0
ATG4A,0.09739006056138745,0
TIMM10B,0.09737629216610458,0
CCIN,0.09736237774036105,0
FUT1,0.09735982716413322,0
ITGBL1,0.09735070903866688,0
CRX,0.09729420631436479,0
USP17L2,0.09727973623601459,0
ADAMTS8,0.0972679738148617,0
MORN5,0.09724134244926105,0
MDGA1,0.09721221247555942,0
SLC19A2,0.09721055804066064,0
KIR2DL4,0.0972074409824431,0
SLC9A7,0.09704234918750089,0
SNX5,0.0970369377687542,0
PPIAL4B,0.09698412213757492,0
WNT7A,0.0969579385569298,0
BEST3,0.09695163512949867,0
TPD52L1,0.09694750656255699,0
JAZF1,0.09693889766225243,0
SEMA4F,0.0969232483570602,0
RND3,0.09692065772521073,0
C17orf80,0.09690731539557884,0
OR14J1,0.09688372725648589,0
HSPA2,0.0968567643231725,0
IBA57,0.096837243819704,0
TRIM50,0.09676175256896545,0
DHX33,0.09675872415897,0
COG5,0.0967293560341183,0
KLHL14,0.09671714533899839,0
OR4A47,0.09671423933530691,0
UBE2O,0.09670653598819497,0
AKAP2,0.0966960200221826,0
YLPM1,0.09668742959614697,0
TRIM34,0.09667443001004558,0
OR10A7,0.09665005779258208,0
KHDC3L,0.09663181108686272,0
BTNL2,0.09659720722733993,0
NOLC1,0.09655789698037646,0
FAM173B,0.09650086131542604,0
USP17L1P,0.09645109999527035,0
UBE2J2,0.09640232035577137,0
TRIM59,0.09639975301885245,0
PDC,0.09638233201561977,0
TJP3,0.09636525297706519,0
BEST4,0.09635320225876282,0
PGBD5,0.09633996509954681,0
USP17L19,0.0963053253328395,0
CDC34,0.09628025727165318,0
BCL2L10,0.09625459313712123,0
MYBPC1,0.09625308865747506,0
SPRTN,0.09625024940999673,0
GJB2,0.0962402033455387,1
FUT9,0.09622720190629012,0
TBX22,0.09622005930149719,0
PPP4R1,0.09621683885875597,0
OR6A2,0.09621212621162097,0
USP17L8,0.09619952985090785,0
ANAPC1,0.09619530100271459,0
TLK2,0.09617709143671896,0
FOXM1,0.09615919476653932,0
OR8H3,0.09614860203302882,0
PDE4C,0.09612672686439656,0
PPRC1,0.09612162330524955,0
OR9Q1,0.0960875949113236,0
RNF152,0.0960393778301864,0
EMC7,0.09601286832836846,0
MAB21L2,0.09599418582765101,0
MTFMT,0.09597251643813047,0
ZNF366,0.09595978963783611,0
BCORL1,0.09592984868236173,0
TCHH,0.0959224078021434,0
ATP5J,0.09586879609109389,0
LACC1,0.09582555849551053,0
OR12D2,0.09579940386813744,0
MBD6,0.09578216978763877,0
ARHGAP42,0.09571905187609618,0
DIAPH3,0.09570959513735837,0
ALOXE3,0.09566756134328082,0
TBC1D20,0.09565320289683805,0
DDRGK1,0.09562903276049015,0
FXYD4,0.09560012356686444,0
USP17L17,0.09557859016582114,0
CLIC1,0.09557595897206153,0
ATG2B,0.09557545473677781,0
FBXW11,0.09556732150575073,0
SFRP2,0.09556149973589716,0
